MISPAR_RECHEV,SUG_RECALL,SUG_TAKALA,TEUR_TAKALA,TAARICH_PTICHA
02347310,תקלה סידרתית בטיחותית,מרכב ושילדה,"ייתכן כי כושר ההדבקה של גג השמש אינו עומד במפרט כנדרש. במקרה זה, כושר ההדבקה של הדבק עשוי לרדת בהדרגה. לכן לא ניתן להבטי",2023-02-12
02347450,תקלה סידרתית בטיחותית,כריות אוויר,יחידת הניפוח של כרית הנוסע עלולה לפגוע בתפקוד המכונית,2014-06-30
02347850,תקלה סידרתית בטיחותית,כריות אוויר,יחידת הניפוח בצד הנהג עלולה לפזר חלקיקי מתכת בזמן פתיחה,2021-05-23
02348010,תקלה סידרתית בטיחותית,מרכב ושילדה,"ייתכן כי כושר ההדבקה של גג השמש אינו עומד במפרט כנדרש. במקרה זה, כושר ההדבקה של הדבק עשוי לרדת בהדרגה. לכן לא ניתן להבטי",2023-02-12
02348110,תקלה סידרתית בטיחותית,מרכב ושילדה,"ייתכן כי כושר ההדבקה של גג השמש אינו עומד במפרט כנדרש. במקרה זה, כושר ההדבקה של הדבק עשוי לרדת בהדרגה. לכן לא ניתן להבטי",2023-02-12
02348150,תקלה סידרתית בטיחותית,כריות אוויר,יחידת ניפוח כרית אוויר צד נוסע עלולה לפזר חלקיקי מתכת בזמן אמת,2019-09-16
02349030,תקלה סידרתית בטיחותית,אחר,"חשש לכשל במצלמה אחורית, התצוגה עלולה להיות מעוותת/מהבהבת",2024-08-21
02349050,תקלה סידרתית בטיחותית,כריות אוויר,יחידת הניפוח של כרית הנוסע עלולה לפגוע בתפקוד המכונית,2014-06-30
02349230,תקלה סידרתית בטיחותית,אחר,"חשש לכשל במצלמה אחורית, התצוגה עלולה להיות מעוותת/מהבהבת",2024-08-21
02349230,תקלה סידרתית בטיחותית,אחר,אפשרות של חשש לכשל במנגנון הפעלת המגבים,2019-07-07
02349330,תקלה סידרתית בטיחותית,אחר,"חשש לכשל במצלמה אחורית, התצוגה עלולה להיות מעוותת/מהבהבת",2024-08-21
02350250,תקלה סידרתית בטיחותית,כריות אוויר,יחידת הניפוח של כרית הנוסע עלולה לפגוע בתפקוד המכונית,2014-06-30
02350950,תקלה סידרתית בטיחותית,כריות אוויר,יחידת ניפוח כרית אוויר צד נוסע עלולה לפזר חלקיקי מתכת בזמן אמת,2019-09-16
02351250,תקלה סידרתית בטיחותית,כריות אוויר,יחידת הניפוח בצד הנהג עלולה לפזר חלקיקי מתכת בזמן פתיחה,2021-05-23
02351820,קמפיין שרות טכני,מנוע ומערכותיו,בדיקת מיכל דלק,2011-11-27
02352020,קמפיין שרות טכני,מנוע ומערכותיו,בדיקת מיכל דלק,2011-11-27
02353050,תקלה סידרתית בטיחותית,כריות אוויר,יחידת ניפוח כרית אוויר צד נוסע עלולה לפזר חלקיקי מתכת בזמן אמת,2019-09-16
02353250,תקלה סידרתית בטיחותית,כריות אוויר,יחידת הניפוח של כרית הנוסע עלולה לפגוע בתפקוד המכונית,2014-06-30
02353670,תקלה סידרתית בטיחותית,כריות אוויר,חשש שיחידת הניפוח של כרית האויר נוסע לא תיפתח באופן המתוכנן,2018-05-21
02353670,תקלה סידרתית בטיחותית,אחר,"החשש שעלול להיווצר סדק בתושבת חיבור צינור אדי הדלק למיכל הדלק וכתוצאה מכך, יש להחליף את התושבת כאמור",2016-12-28
02353670,תקלה סידרתית בטיחותית,אחר,חשש לכשל ביחידת מתגי החלונות החשמליים בדלת הנהג.,2015-12-10
02354150,תקלה סידרתית בטיחותית,כריות אוויר,יחידת ניפוח כרית אוויר צד נוסע עלולה לפזר חלקיקי מתכת בזמן אמת,2019-09-16
02354320,קמפיין שרות טכני,מנוע ומערכותיו,בדיקת מיכל דלק,2011-11-27
02355450,תקלה סידרתית בטיחותית,כריות אוויר,יחידת הניפוח בצד הנהג עלולה לפזר חלקיקי מתכת בזמן פתיחה,2021-05-23
02355520,קמפיין שרות טכני,מנוע ומערכותיו,בדיקת מיכל דלק,2011-11-27
02355650,תקלה סידרתית בטיחותית,כריות אוויר,יחידת ניפוח כרית אוויר צד נוסע עלולה לפזר חלקיקי מתכת בזמן אמת,2019-09-16
02355850,תקלה סידרתית בטיחותית,כריות אוויר,יחידת ניפוח כרית אוויר צד נוסע עלולה לפזר חלקיקי מתכת בזמן אמת,2019-09-16
02356150,תקלה סידרתית בטיחותית,כריות אוויר,יחידת ניפוח כרית אוויר צד נוסע עלולה לפזר חלקיקי מתכת בזמן אמת,2019-09-16
02357050,תקלה סידרתית בטיחותית,כריות אוויר,יחידת ניפוח כרית אוויר צד נוסע עלולה לפזר חלקיקי מתכת בזמן אמת,2019-09-16
02357150,תקלה סידרתית בטיחותית,כריות אוויר,יחידת הניפוח של כרית הנוסע עלולה לפגוע בתפקוד המכונית,2014-06-30
02358020,קמפיין שרות טכני,מנוע ומערכותיו,בדיקת מיכל דלק,2011-11-27
02358120,קמפיין שרות טכני,מנוע ומערכותיו,בדיקת מיכל דלק,2011-11-27
02358150,תקלה סידרתית בטיחותית,כריות אוויר,יחידת ניפוח כרית אוויר צד נוסע עלולה לפזר חלקיקי מתכת בזמן אמת,2019-09-16
02358270,תקלה סידרתית בטיחותית,אחר,"החשש שעלול להיווצר סדק בתושבת חיבור צינור אדי הדלק למיכל הדלק וכתוצאה מכך, יש להחליף את התושבת כאמור",2016-12-28
02358270,תקלה סידרתית בטיחותית,כריות אוויר,חשש שיחידת הניפוח של כרית האויר נוסע לא תיפתח באופן המתוכנן,2018-05-21
02358270,תקלה סידרתית בטיחותית,אחר,חשש לכשל ביחידת מתגי החלונות החשמליים בדלת הנהג.,2015-12-10
02358920,קמפיין שרות טכני,מנוע ומערכותיו,בדיקת מיכל דלק,2011-11-27
02358920,קמפיין שרות טכני,היגוי ומתלים,זרוע מיתלה קדמי,2011-11-27
02359150,תקלה סידרתית בטיחותית,כריות אוויר,יחידת הניפוח של כרית הנוסע עלולה לפגוע בתפקוד המכונית,2014-06-30
02359750,תקלה סידרתית בטיחותית,כריות אוויר,יחידת ניפוח כרית אוויר צד נוסע עלולה לפזר חלקיקי מתכת בזמן אמת,2019-09-16
02359750,תקלה סידרתית בטיחותית,חשמל אליקטרוניקה ומיזוג,מים עלולים לחדור למתג החלונות החשמליים בדלת הנהג ולפגוע בפעולתו התקינה,2021-02-23
02360130,תקלה סידרתית בטיחותית,אחר,"חשש לכשל במצלמה אחורית, התצוגה עלולה להיות מעוותת/מהבהבת",2024-08-21
02360830,תקלה סידרתית בטיחותית,אחר,"חשש לכשל במצלמה אחורית, התצוגה עלולה להיות מעוותת/מהבהבת",2024-08-21
02363070,תקלה סידרתית בטיחותית,אחר,חשש לכשל ביחידת מתגי החלונות החשמליים בדלת הנהג.,2015-12-10
02363070,תקלה סידרתית בטיחותית,אחר,"החשש שעלול להיווצר סדק בתושבת חיבור צינור אדי הדלק למיכל הדלק וכתוצאה מכך, יש להחליף את התושבת כאמור",2016-12-28
02363070,תקלה סידרתית בטיחותית,כריות אוויר,חשש שיחידת הניפוח של כרית האויר נוסע לא תיפתח באופן המתוכנן,2018-05-21
02364310,קמפיין שרות טכני,מנוע ומערכותיו,הידוק מרכב צינור,2011-11-15
02365450,תקלה סידרתית בטיחותית,כריות אוויר,יחידת ניפוח כרית אוויר,2011-12-11
02365450,תקלה סידרתית בטיחותית,כריות אוויר,יחידת הניפוח בצד הנהג עלולה לפזר חלקיקי מתכת בזמן פתיחה.,2015-11-15
02365550,תקלה סידרתית בטיחותית,כריות אוויר,יחידת ניפוח כרית אוויר צד נוסע עלולה לפזר חלקיקי מתכת בזמן אמת,2019-09-16
02365650,תקלה סידרתית בטיחותית,כריות אוויר,יחידת ניפוח כרית אוויר צד נוסע עלולה לפזר חלקיקי מתכת בזמן אמת,2019-09-16
02366220,קמפיין שרות טכני,היגוי ומתלים,זרוע מיתלה קדמי,2011-11-27
02366420,קמפיין שרות טכני,היגוי ומתלים,זרוע מיתלה קדמי,2011-11-27
02366450,תקלה סידרתית בטיחותית,כריות אוויר,יחידת ניפוח כרית אוויר צד נוסע עלולה לפזר חלקיקי מתכת בזמן אמת,2019-09-16
02366750,תקלה סידרתית בטיחותית,כריות אוויר,יחידת ניפוח כרית אוויר צד נוסע עלולה לפזר חלקיקי מתכת בזמן אמת,2019-09-16
02367130,תקלה סידרתית בטיחותית,כריות אוויר,חשש לכשל בכרית האוויר בצד הנהג.,2024-07-16
02367520,קמפיין שרות טכני,היגוי ומתלים,זרוע מיתלה קדמי,2011-11-27
02367850,תקלה סידרתית בטיחותית,כריות אוויר,יחידת הניפוח בצד הנהג עלולה לפזר חלקיקי מתכת בזמן פתיחה,2021-05-23
02369060,תקלה סידרתית בטיחותית,מנוע ומערכותיו,רגל הנהג עלולה לפגוע במפתח הרכב ולהעביר/להוציא  את מתג ההתנעה ממצב נסיעה והמנוע עשוי לדומם,2014-09-17
02369060,תקלה סידרתית בטיחותית,אביזרים,מודול הפנסים הראשיים (HDM) עלול שלא לתפקד.,2016-05-22
02369250,תקלה סידרתית בטיחותית,כריות אוויר,יחידת ניפוח כרית אוויר צד נוסע עלולה לפזר חלקיקי מתכת בזמן אמת,2019-09-16
02370330,תקלה סידרתית בטיחותית,אחר,"חשש לכשל במצלמה אחורית, התצוגה עלולה להיות מעוותת/מהבהבת",2024-08-21
02370350,תקלה סידרתית בטיחותית,כריות אוויר,יחידת הניפוח של כרית הנוסע עלולה לפגוע בתפקוד המכונית,2014-06-30
02371230,תקלה סידרתית בטיחותית,אחר,אפשרות של חשש לכשל במנגנון הפעלת המגבים,2019-07-07
02371260,תקלה סידרתית בטיחותית,היגוי ומתלים,כבל ידית בורר ההילוכים עלול להינזק לכן יש להחליף את כבל ידית בורר הילוכים,2014-12-22
